Delegator,Amount
cosmos1ttnxc5flgky2p4zj0yrtfajrx38meqw7mhcm6y,60.695376
cosmos1fyel45r5u00chezj9z904y8u2r9y7azy7zjqm7,6.569232
cosmos1sx97n8tsmy0rnpun0x8zy0tas4992h90ekd6qw,9.776029000000001
cosmos18598d6xzxy2krx9283mza8uqc6g882ek0enh2a,127.318074
cosmos1wvj2xwdapqjnryjgalwnn5w53t84aava73d7kq,15.826815
cosmos18m2lfvjt2wdtuc4q7gcv4tqt343jqefrnhkgsm,9.998881
cosmos18gtgxw8lpprjle2qql0vsl3n8pkzl5q6pxrlyt,26.005486
cosmos1zq83clgztva5wxymskuw4r95v2m0rfyfvrxk79,7.398206
cosmos12p3l7ea9w9p9pputkeyh3x4u9ghuwgrsxpqwp0,65.357993
cosmos1qyctpv0xmc0c795u3a4l5fd8gsce8rzkgq2zqh,0.000001
cosmos1cz4a7kzhdwte8n8mxmy6sdfu3wx2dkdk3uf3h3,4.619505
cosmos1qk64v9tr63ngqz54cx0w3ylgsmrhdclfqu58sc,1.635308
cosmos1fnme4djzpmfpkl8q5lp8j0r0knvndwq7r674za,0
cosmos13m5s5mheyfe3ctncrt5xg7yv3e7h0dant8dn0x,0.025
cosmos1x80pnlksactcf4lykrspr36gss0q92xxplkujw,60.415568
cosmos18p8gxclmhfwg8g9ge0lu0m70jgykfv2v7tunxx,1597.8661240000001
cosmos1n3mhyp9fvcmuu8l0q8qvjy07x0rql8q4ladl29,1
cosmos1q7we6dcyqx24u7n5x86sz9nsu73tdqtpqd55la,1769.17588
cosmos1fpj3us0rmew87ucvvluj2jffwles0svufs5mr7,80
cosmos1zcn7uw8es6reyce2ge9zeezxq4y5pdsh52jhkg,1.246065
cosmos1rghw9959h0vz8ca2hyzzf0xadh45a2spylxdzp,51.819142
cosmos1r5l58v9734lx55wy9shslkvs4yl3wmdq9j4tt2,4.209839
cosmos1wpdrvn7dew5etz9wrk0aqa0pkkul4uq8whshjj,107.38873
cosmos10rddn9u5rgxdcfmps09y7k0uj4altylk5w3s9q,24.086212
cosmos166ufsxlckt4c7twh27zrzzufvpmyfll87h80k3,0.750141
cosmos15c827st9jl05384drkky729d4q5tyjszckpk3e,4036.0519600000002
cosmos17mmprhdtzhpjr7nkj8054uf82sugl4d0kdtnrr,15.328744
cosmos18auped0amfh8lr2qanycj5edwetjz8eu966dw8,3.38426
cosmos1eua54s32fxuhthrcs50py5cjxjzryrnhjaywqp,2.5
cosmos1ued96try5yywynxlkkyu86xtchteavr2y858xm,80
cosmos1d7tpr5eu9mm4zk8a5zl5uujvv2r8k5fgd7fex4,0
cosmos1nm0kpe5yx624a4065phuyvmvycmdffrwj7f8gd,0
cosmos1d4sm78fzh9a7a608n090vz3v6nljdj8te00gaq,16.67751
cosmos1gmca3y7w6rx0tmkprazxrcacslxg77lu2h8v7w,1.9907279999999998
cosmos1j0qfk5jcp3dw40wea5hw0yh7uvpwanra8a958t,1361.804862
cosmos1qnmysklsw2t2dh7gys8a6jqyx8sgevgjtupusq,13.90374
cosmos1z9ux4cupx0w6tzxenkym6zz6cey4hjr553l39w,15
cosmos1rw7pk4csnrjakzsxsl96c9zmzrh8usgzzr8zt5,15.417478
cosmos1vd6vkvtlqe44rt2y2y4unuh08aajqp7y6vg5wh,36.728437
cosmos15ecawhmf8lqmrnmt5nkf5c5dyx39ekwvm3a6au,26.236927
cosmos12fd9gn5x3crtjngjl0q8jzlah4nyvvxfjx7nz8,23.109705
cosmos1c29njllkmqsre05h06pd9s502pels7clpgm5cu,437.99283
cosmos1mgv2d9t8v2c22c2aud7hy96vhj2ep9j2mh0tym,781.146829
cosmos1hhx7sepcs6pghlpaq4ca9z6vr2skjccu572ldz,155.426178
cosmos1qypz39q7vnqawfm6ycxkt6teml6cz8dhsdrxjf,67.069281
cosmos19j8ehyp7s7takz7ghqxhsrph7t3dp3jy3rnkek,0.943566
cosmos1254dz7wka55z36xvgz078gt5jxmu0dtvsg7d5p,544.169649
cosmos1t9ymuq6jghj5dncvcl828dd8fx980k987qmhgy,20.87206
cosmos1q702gwzdj8stfexlphcq45rv3p6wapkas8hux5,4.4
cosmos1xvg0k075t6plunqhlyfw7ydm6p70gyhnr6k5ur,3.408339
cosmos1x7j6yvczd2m6r395qv5gnfqjfz820csd3euxlv,0
cosmos1m9p6vv02zkgu8hp3kwezwu2hntphrd9zzjtelq,29.782
cosmos1z0d8fezaxv2nhqqepf0kwgm5n24hd5w8jk2k3e,85.74675
cosmos1s8scttpeqjd2cmzpfxhfh3p6ta67d4pl4hwtwh,166.170172
cosmos1vpsfmmld7yqrej0jraa4xl3vn78kh7qspgxc24,2.438488
cosmos1u7s870zdmpanwuhvdf45ttear2qceucxccgcdh,2.243763
cosmos1fsdulsngyawq7nw2hapf28ndqrvsyuyg59l0s9,10.494043
cosmos12ul67t5cx5wg9cgx02p8zzz2qhfkcx2e5qkwxu,27.058847
cosmos1v6ajfmhj72kuf3hjdkrjlksv2c00qcvcrcs4z4,460.049298
cosmos1y95nrwfdgy23m2gu3jz5lcturjvell5fsvu0hd,121.909735
cosmos197cu9aae5l2gwuzxp9jj5h782ctlcdtztwthqa,0.000001
cosmos1z3pzzw84d6xn00pw9dy3yapqypfde7vgvhe0wc,40.489444
cosmos1v04zx9hg4wrhxxwkunhyywkfqppjvp5jay7ggx,358.86
cosmos1p9fujaucde8eagseuncmacl5pl6df60n5s5faf,106.537784
cosmos1pvnw8ee2977kc9ayjs6p8n5mqh0cwlwhwfjh0z,11.702789
cosmos140lr4mtgj7e7f7deu8meuqd52rhnvne6kkk6ll,22.688399
cosmos1c0rgmnxkz4k4uvgwge8j3v8yqu8pvrn0k64kv9,66.66749999999999
cosmos1rwzrcaewt7jutr4xjh87xrwky4feef3h8vhjyz,103.492593
cosmos1gh2jr5qsldskrdjla447zv8sk66kwumhqqyq5r,10.777143
cosmos1qnv49swwjnrukqvmnhen64nkutaty76amrxj5w,12.896185000000001
cosmos107jv6zhu9f5wjw06ln7cefr3l8f7jhxqw4a4vk,7932.559559
cosmos1flzyeecflfx62qlgssgmxkt9u684t3un2ycsjn,1.297361
cosmos1ne8vnvyze4ashs6yfd6mttz8eszysyx920adrh,0.718046
cosmos1g6twr80m7mdfr5x8q08pzmq5hu7a4gz3p4uqy5,40.847170999999996
cosmos198q6qseap3395xyv0kggt308fpvcqxzwuyra97,5.505135
cosmos1ydrskl8w27n3dyxzgl233uazpgxarerdemtfn2,77.859008
cosmos1xl7jjlqdah6xvux0nu0yk3ryn8wujx5673jcjz,13.4857
cosmos1f2s048mhv3mrgslt6uzq6ragsrjxyh5q5kek5e,6.045696
cosmos1d7az96vgzqdr5ec8nu7nkydlepdytccm0paz5k,0
cosmos1nusyxj5kedevtuk4w8ppn84pezguxt7yqr9pfg,0.000137
cosmos17fn7c404440hnnj0g7flqcnuyrwn9pa6uunqy2,0.00045
cosmos1q2ajpdysq8g4lswr9erm68862ynpv7cxhrnl2e,28.060226
cosmos1dpked3d8xlrtussuyaxqzpvsfqx8rl6g4xcpa8,24.252811
cosmos1m2c4eyg8g96n3xtu5ygvg3h83tkxenygphykur,0.001
cosmos1hsnl6cruv0d482slut0qehwk5xyrhnln28vrxc,0.995
cosmos1xnuzus64q6kzn87jgv57cqph0qm9lfcu2naywm,3.02822
cosmos1w4eel0se5feaqs26qmtm97gan87n4kwaz4s6k4,0.000001
cosmos1gartmfn8jtvtcq27mfwsw8af6qxvhcvdy6ryh3,6.893039
cosmos185lu2n3dmfaw8sqhrs6ff2r2904auwwv2nnulj,32
cosmos1sq4hezjx2ny4lcvzpcz5pp9d5a08y2vm7naldf,0.487951
cosmos1rh92sxfesmtwepytmvw7phjd7kllyw8rfeu82r,0.954451
cosmos1g5kyyxkw7k7ycxlts25zjnge52l2qemu68wsql,62
cosmos125fh6dz2uf9a2wyc0t0nj67aa58lhjqzuhph74,24.881355
cosmos19yyrh9je4tekx6v5q59xrdk2t0qwctnzl857vr,46.523058
cosmos1nechhpd3rqymll6qz9mcyjxeqyf43zmdnvx58x,2.038
cosmos1vug4g8qddhceeyz5cqxu93mq3t4x65nt6rnp68,44.899
cosmos1nn70uln6n4kcun076eyrfvcvgw2qwteahk85e5,3.995
cosmos1qk5qejk7lrk8p40jwa99ha06z9nx95s76vahad,118.500945
cosmos105pemhfdgc3ljjmjy84jdw56qsp8hj8mvh9z2r,16.463231999999998
cosmos19gy4ylnfdly2ttj7d2wl56cuzhr4n023nhg60y,161.646102
cosmos1whejvdne3cj6p5pnap8cnvgnlxdyd4dxwuzagj,8171.155446000001
cosmos1zmnpcfqnarjj9hpfjsd8x53ugdr3e5vrt3t04u,1346.055741
cosmos1c8up6a9d0h67xfuw73e4hy2mmymsu57jcdsz4r,9.994
cosmos1q3xy0fk8um8thul6yejf9kz87d3lhs62t96996,100.234637
cosmos1p94lhmpyxatd38lfmxy9a46ptjfqxwpj4k5d7k,13.931
cosmos19h5cdavtt64zkq7q3sdfauv3eum06nw0wlypg5,12.484114
cosmos1tzq2h5daptre4lt7pvrd4pd5pcnmmxwk76xa36,30.071506
cosmos1s3lx7vf8y447c2qg0f2crv2h5d3xy4asmssp5y,0.153477
cosmos1r9m7jver89xhxh5x73tvvgnmmld62lnzvw7zk0,38.6
cosmos1p3twm629gyd64e07xsjh0uejkqj33a3uu080qv,7.9475
cosmos1y786rufh7rvld9jejz4fhqx64jqhmlgk5nlhf5,0
cosmos1veqvwfh2pyxh65h5lvxktp7pj4gqgkdhx2gy0a,87.49629
cosmos19mgcy67rq4g2th6q3a32tf6dytuus2jysrjl3j,16.54
cosmos18ca9kc5llphrqjdxaf6tnt4yn8hkrc8wh6enkx,35.325866
cosmos1nq7pphc82lclhj2n9sxgk9088yaqcp99lztah2,148.3369
cosmos1fnz69hjqljqk085p63zrttjxdfachdu50xntk0,84.829879
cosmos1gkpe76zp0cz4j260sjf0pnp3c60vyxrpep2vd8,5925.307245
cosmos1t9txgcrxlwtuquwhmks7rm2r8aunu63r30ax4g,0.749296
cosmos10fxr6kkqtf78rqanasksg5j5lwkmlkpeg3qykh,200
cosmos1vz66a05rly64zpwpj5v09cpdzfj3zzrd26cgyq,1.8
cosmos1y53xxnsv9aranx3sawxrs3v5k3l2cvf49cc46m,40.477607
cosmos1c2s8twvgg0v0f07eyswmmf26ea5aujv9akyxnt,10
cosmos10yltkf7r5dns7m7q6qxltzvrcgjvzzglg4ttsy,168
cosmos1pp5j3jh7xvazpgptxlzj0g6uxtmsx4frpn4guv,3.404
cosmos1mwpckc7j3ey2ss3ku5hl9dnu2v4vhkude2rgd2,80.121872
cosmos1ueqqpmvt229m2e6046netmjev9u7sfp3agu994,7.892
cosmos1kes5xmd6r0elns3j42uaeu3n9h3mn0r8uc4a9u,0.009999
cosmos10yvnpg6etvmt6cvqetg3kuzaf9zny4y6f4y0wr,16.245593
cosmos1hrqzr0mqg42wqs92qehj5taflj3vuq7jz0xndr,0.003
cosmos1ytfjes47a5rf47a9lzc0nx2a66x40eessnwetl,14.695254
cosmos1vee38tfjwl8urh6afl93alq0g3ht98jsjrnu4t,644.03638
cosmos1f8xhnt8v9a2lm86nlnt6e94gtvuq97rp6lddhn,0.340362
cosmos16u0qudurrxdpa3hqep894cdcrdzwa6xtxaf24d,13.504
cosmos1f6udhfktmeml5hsgkh9qtj6mdafx92y6ukfqxa,20190.794107
cosmos1ws5gk7zhrf7nl6lnnfjj7py73kjrsx9m5sj5qt,243.832604
cosmos1zguy3eehzqfxkzg4wwakez762lsw052v5ummlj,11.241432
cosmos1uqph4gx07xdyudhlmuj25zxzqvlh4tm8ypvlcs,485.778898
cosmos1rm08m0l89glsqxal3ztu0ezgpp4swx98hrnshd,180.442336
cosmos1na0tdzaz0mz78nhl56gc888x87pkyjf604z3r8,90978.971856
cosmos1dnzheyypjk840ujc3tq6h2rll43kvyyra9x8un,0.069
cosmos18h48y72rt4hgel64mey5fgfmmu9e02qy0gufn0,0.000001
cosmos152z3kjs79jcnw2n0k3ktvrq5tyd33eyq57vqd4,36.107256
cosmos1rjv8z26rrlf47myql6q4w9lf2ypd0wd4f8xhut,315
cosmos1re243e38xg5a606h7z9sfnm58vtc4a7dfc27ge,5.56232
cosmos196ajnnd8zf7xvkp7vezk839smyzxrq0xmzpfmw,0.003975
cosmos13xsw0uux3yrutexz3wlfusfcyxf0c0y0nqqwqg,0.000001
cosmos19txjmv25t4qp2p4835dzyjqn4xpvh5pqnwph2e,3.169767
cosmos190rkrv9qezgdc8ft7vk986mvcf0p3a57g6kp6v,2999.795
cosmos1rvsvm3n60l869668vmz7af7u4jntpu32qljrzj,0
cosmos15mswey8x6kvkw6463g92muzhcyq435wqzqtuax,9.8
cosmos1knvvcgn0lx0x2e98t26phcmf920nafqp288rz3,1.094
cosmos1ctje64cfltjv0gmyqwjm0nlmulhhh8c6mr69uv,0.168996
cosmos1txeseglm6f4gnhghnqvy6znrada3p5rmp2rjhs,0.001
cosmos1qzp9v3396tvmcxakyqpq4xf5almef3uhrr7tlx,0
cosmos17pgkcmtvqnsq59tnstvjr23dc4z8z5es4yn4ld,120.470816
cosmos1xdukmve4vahgfzg0e2ps0tscjjyzx8vre7ghys,187.19737
cosmos1jaczsq22lh90p48nr6sjtf532w8df50m06sy40,0.456314
cosmos1tnrqz8qngjfzqjdqqltvtfgu7z2asd2m8avcxz,0.009999
cosmos1sdk2e4k74akksw4fx65gdu24j4xamqa673x5j5,254.88072
cosmos1uhffyw0c4h3wup70ec89uz4a0hjjunp0nqz4vm,0.764772
cosmos1huvkr8c3ncez2v5whszhk0x833n994xl8pmlxs,10.873
cosmos1uzud9q3r94cpf3agwysjw4nyph5k4d84wry3fv,4
cosmos1v4xw5gwr6dvuqszpm9ak9s252vm2tulaqclfsw,5.642777
cosmos1vekj7vj6ejdf94shkc703c2rl3mkh86jr453xn,6665.716458
cosmos1melvnc9hh5j6ajcme4mhtpzsggrpss8s5nmce0,8.03005
cosmos19mx6snqvr839y247verp5h72lue56gy9nk4ycf,65.206211
cosmos1xmhp7975fqu7sdm4wdew8a89acgngzp33ve3cr,51
cosmos1avy9rn9nr08xsm0c46lm8avqdfe4wdyyc26ydx,5087.138956
cosmos183jsc4ystly3vqd0y3yfm3kyyj2d7cg3hgavzc,0.000001
cosmos15gpv94e3hmzffzwuelcwwca9aqgmm3haddt4z4,99.4875
cosmos12wzynty30myqvgssny3tpa6lzt4fl4yc9ulpk0,0.776024
cosmos1m79rf8rc6dplqfdpztgk426c698kw74wf7uf9m,0.99945
cosmos1up35xuduncxu6s97hks0s7str9j8uszsmjv67j,102.37152
cosmos1x7k0ztzpdhh9nljy2epj5e2pvqj6jfpcquustj,0.000001
cosmos18n52e9uyy2664twsva5syzr8rhta4qyfx43m0p,12.995
cosmos1szfdz2z89paa5x5uwz3gtzu9ud48v25xmkflv7,4.878
cosmos1s9h992rj6xcxe7lecw98zjfwvjzyv08vgckm50,0.008
cosmos10jlarqlm3z2qu8y80jx76uepf8l6e77uezntwc,0.346464
cosmos1nshap97at7wlh7vtlmxgdrd3s3yvpf0fhaqfz0,1.990239
cosmos132xukh06yns5f5rxrz2wnm24aeev9uwm7c8gau,0.009999
cosmos15tzdgmx5xg3znh4gdm2vykz0nmre8mug7dd4ps,4031.467769
cosmos1pmhactwnhtrm77fln36lepyrjzt0a99c9hps86,51.599634
cosmos12zvm4vue0nm63cn6ly5asd3a9vslefq9jxf3t2,25.82875
cosmos12dwhmccxsrmqdm6v4v86zx0yltfqqkg5dt803l,106.0875
cosmos17p3q697w8qraarjzv6c50wgxmvslm5mzcrdy38,121.54317
cosmos1hctafaqveg7dxad8aedf32aq2j877rrea7ap30,1
cosmos1y9e7tleeu7phqtw9uw9c7ux3qxtq96kl85vwqf,0
cosmos19dfs64ynqfe3rs8h3zg8fuakk4lckynajmmv4r,52.947714
cosmos199mlyw638vn4f6qt05leths8pt6mgrp9zc804j,7.120067
cosmos1eruccsel2sqt7ugp56sggfst2ca9js8d95pucc,49.881629
cosmos1xpnvd30mudqlwx4c47qup868mr8kg0w50gmg2q,14.505
cosmos1uy8rusptjrd2g78ey90s8zfsg7d3jxz9lgp6ch,2.035424
cosmos1nrkkenh5fu634k8fvjq5w40u2rmwea9z3zx6w9,10
cosmos1tfr38j8dp6rcpyngxxu68z4s05xamacxnzd8yh,2.995316
cosmos13mddk664sl3y7nfyyq6eztraxmpnj3xd3xlthx,12.794
cosmos12e7ryh3z4034zd398lwudmyvkm7hngy56997ru,25.5
cosmos1n2838hvcwe3e4qy300gly5dnf4wqy9vd2dxmpx,0
cosmos1ex74tsjc5ermfateadt9z5hpuxhemtx5nucnqg,40.959161
cosmos1f79xggn7gs7ks90qw2y28srwy4vzf6rlfcdt2j,116.6925
cosmos1mv20fk7n67cyj7le7ftr53m756ff8lqgwjxyq3,2.136877
cosmos1q802ezsmkx0999garftlpzcdjwvawz6z8wyh5k,13.536841
cosmos1a9rsgzywwqnwdtktfgmcusk3zu9p58w37frsze,46.249393
cosmos1rs682awfvrzqsafdemzatyguusckvye9r7xzrp,0.009999
cosmos1zv07qv3d8rs9hkjua6kqzqwns7d0pzg2vfngxf,100003.073323
cosmos1ysv2gvjs8hcw64yazywm4jv9ce50ng9ncr0rey,32.586181
cosmos1prxw49sgu666nucqc3psqtexuvzzdk570arhyf,0.030102
cosmos153x5zq5q7p9e73n68ntmy9mha5jd5h7rdx8qc7,3.557287
cosmos1udnzzdhhvxc4zfxyn0hx3r5kdu3xgq2eghpntw,47.918784
cosmos106n6ygtvtfv0ejfcnv0nuc95zyhlj4ttvslfe0,2
cosmos1un29qm0qp5gvnky5vzqujj35gv0t59ftheng2c,93.230321
cosmos1j77ugyd23ye8nsdpq7azsk8g0x7lmx362axjug,31.313294
cosmos17ulfd3uxcpd8xypkd7fnczqarqvn9wgn4s6ze3,1022.322011
cosmos1pp6r0l7j8qq5hd9upezy4gsdukdz3r4sv72u6j,4.3846
cosmos196lsvpycymt27l82v29epnl5sccucp6xq89653,0
cosmos1werxwphzmw264wsrn0u5sr2dc84rh6xxw7zqqq,1000
cosmos1v4dfqh80kasdlrcchk223780mqtk895apljdnt,3.476969
cosmos1hasmfd7ryu92gt7g2pftkme9cyj5jpqq277dmf,4
cosmos1wd4n3s0ahehmlp37axcyfglp9vtejk3ag73scf,1141.274391
cosmos1wk64dd5l0gezmv055n0kptcrv0g959ezryz5n7,0
cosmos105vf9gapdz5wfjl98jggfjkpy4lkwu0hwt90zv,9
cosmos13gjhk3pmmusvdrsgqwdc74fcafdmvex0lwd58j,175000.504594
cosmos18ls3sfv8y994ytca774h8mu8x5067qprzqm3h7,111.178982
cosmos1gtpvfw20dfcfftzfp5f9fvvj7dz3ttjekny9u6,6
cosmos1re0gxxvpj5542attak8js30t0h8f67cxgg523g,9.770374
cosmos12c427dqx5y4dcksyflte2shhx9jhn9hxrdjr6c,8.987786
cosmos1u6p0qxdp6hr7nqsenfvnea7p85g9gs0nqyzfra,540
cosmos1a5qfqn562dyjfnyqgnem389taamy68cc98dgj9,17.863936000000002
cosmos1jescg8k528x5ze4r5fl5v8huqpqqh6aq93maxw,70.772154
cosmos1juthmw56ffq02a507zpz8567hwsekl03yt7kk4,0.009999
cosmos105l5r3rjtynn7lg362r2m9hkpfvmgmjt7nvq9h,3371.38994
cosmos1rn4gt0kphuqsdk7lu7m65gylv75q3ml4pw89rp,0.9999
cosmos1dgx76wy47erx36pdln233ddjj8p7y3se6td9tf,260.207728
cosmos1npqw4hj4hhdt6s38402cqd9ts89w5ua9lmwdk9,171.787339
cosmos1nk0lx4jfa98qgy7x3vqfrhureynq8ww437fr2u,12
cosmos1k2jfxegr4l4ksueulhjm99wmqppnxj6grthyju,10
cosmos10lmzzzmjcmw7c7v9exgy6f7a6nl48sjentm4ka,100.991306
cosmos1jt4lkv67ey7n6jxhn8a0lvqddqmdm96ng4wlgw,600
cosmos1p894ajmnsg3vhxehx9nvzauyyc9859swzj8f2c,1.545
cosmos1p6x58slxw5fj5edtluuhxwgzrk7fsspr5l4gg8,4.656609
cosmos1shc0lhg03txqetdxg4sd868hjpfvuf627wx4hm,63.192926
cosmos147q0q7c2235r6nwng6e5n6lwp0s3tls3z3ygg7,7.6965
cosmos18uye2den858uqck5ry2geqrt6mewewywv9r52v,6.111095
cosmos1dw2u69qzaa458degln3wgj7hpwg6xhp6sy7ne7,37.697571
cosmos1xgswwmdru7hdq3nfl92w59x9ax3elr6x44s39s,91.5925
cosmos1ax4q77hwumnhhn50f3d5n9xw23nsk37g3c86ad,0.056389
cosmos13c7lr8hdf65kkxt8cvar369cd8tcmyw84px6vv,0.000001
cosmos1nextrx74fue0jytt28n7gvjcsvpkck2thmyyrr,40.044205
cosmos1m2f6gghr55g0r3rmhx2vc76zrh93jy8ju7r5fp,21.094
cosmos10jcna48s5fd4e9akwytt3ylahm3vnkjjfz8ftt,17.037995000000002
cosmos1vrvnj9ajzst7th6ysdw4kht63plfqazyqdfc2k,1.982604
cosmos1yknf0wgdx0djlea6r9hh6f96ajjev8p8wxzg2h,30.12224
cosmos1y2h04cw33em3fa49e7444f4c7mjr4gh2g8ezml,10.95
cosmos1c59kx4ykucq78r9qcgynrnrkf6zv6rkr54ux4y,81
cosmos1qaq8fwrvhpqu8kvufg59fjdj6acvtq8wre7fwd,92
cosmos196u86xx42tv7k4nqrg9v9kwkeh5zxg9eu5kwpu,36.497808
cosmos1fknkyzqqxhqkad4nx0ha8vjw8jwmacmm3znhw5,118.64724
cosmos1jqw7u7k2f74fcs6hgtlpd6682ex0xctszuhjzk,1.9995
cosmos1vyejkfq7exwa4edy24hkjq4n6gr43p82zhzn5t,0.000001
cosmos12jzvhl7edt2ymepsrqjtgkkty6s63k8msaamge,10006.640161
cosmos15mk2cdwmjaflcu6u87quzgejlrz8krfrkjz3wd,77.016452
cosmos1sxxtvj0sdmfrxv89pvvyr2p0g5d57c0rq622h2,30.958999
cosmos13wv2mywy2v0cu07fydmqhc6qru02ylk3eusvdf,85.504018
cosmos1p6y8ctxym2kmg3v4raxaw6zleyjqqw727ya4wj,1.039305
cosmos1pmjqarace6fht8pkgqgdjhnct5afqt03nnqvr6,3.094215
cosmos1zcereaaf8umzq3atkqzwd6xl6gprpam63tyuht,1.131
cosmos1x7es6vc63kwnktpcgp7yeashchyxm48uzl34xl,2058.417639
cosmos156gdfr6j0l0k8daage7jmwgyny7zrxycj5padx,474.429567
cosmos1znlksfefcfratthetqyk5yvhuxkmx3hkrfvurf,6
cosmos1rr9ateg3uutkwt3g087dhj5w60fv0eykz78rw6,13
cosmos1tfutsz3f90fckkh9pu8dkw48ruu2x4tr68vkzv,65.307323
cosmos1nw3774hz49sttgtu7ppjht29zc95awdc2swuwf,0
cosmos19tehkls8p4zgnf68l8k8yglhnhvdgsqe4kr5d2,651.0006
cosmos1dfkp9l79jx9x8v49dc3pe743zvm6zgrwand30p,0.110325
cosmos1l3h668s2faaykcpag5c58an0zca6nhwns43w8v,36.175651
cosmos1yzwlvzkx6mmc8ypuvk8vwcl968qn2qkqfkuzqa,114
cosmos1z4ap0062a4zd3myapmqp0mlxg6zu6sr3tnpa6t,9.90008
cosmos1f5nql5jf3hw7fplyefxr6x5hr9v3cduek9kvmx,3.20096
cosmos192z47mpttuug03azvn0xkgyy06k3m6k7keevwu,395.396718
cosmos1hzr64vmx7atf2qtcu56qlqzlpnd2lfnl0ml076,10
cosmos17qhl52c7v382f0ktyh6vd56qxjr7z6g5z9rdya,6.3
cosmos12tnx36gvz77vrsk3m6krdv78p89807vljq3utk,11.34807
cosmos1dhwc73cg89f05wn8e49yc4nnr39ymn07v4dwzg,40
cosmos1972ttnrmh2x6pv0yx5tjyadj2zc5vtuzhalvfl,4.886673
cosmos1qqzcrn8x07ummpex98gr6chg2hmkmuqkelv0ue,0
cosmos167tqnukzauzzmqafntaxxjsmtcqufxmhy02thz,35.933655
cosmos1zdrx0mj80vrwhr9h6u9gynlvz30epprwpaaatu,140.84875
cosmos1hd59xseqa2tvjp6rjenx7p33glzh6cy7c29xjt,534.115964
cosmos1tn5lyhuwcd4ej8afdse72gr3d9mnnte7nwssq8,28.680784
cosmos16ax3948xgkcuc88qf3gur6f2j2su4d3rlzr4l8,0.100107
cosmos157zuhmtcmqnyvaz57uqy3zx9ukkxsfqnylw2tt,0.000001
cosmos1fg507206nq2au4hq7rlsa2uq8nlf34ayn2nvqe,20
cosmos15dtv8vtpllf7p2633g3jg54ssec60s5ptq5jpk,1320.51628
cosmos1pygy7mk5xvg3l9a3ham262m3w7snvavyvnd97a,0.009999
cosmos166zlej3h6wv3n02pljers83mke5al5dm7jsewu,99.600798
cosmos15zf7rfvjvtwrdtd7zesr3yzy22zxc4rutkcggj,388.207302
cosmos1ylc00eun89mexdfmam03pzwz7s7jhlu8yqsqfk,0.000001
cosmos1dxzm4e3cet20uae07u9ua7rh000cgsy63ucu8y,0
cosmos18srswz6nj26j55u4gsnup7f6hsq3ne436ay5le,18.029656
cosmos1rqdzzvf402egcts8yys09hr22nhj0uvl0erntv,7.644009
cosmos1xneuweghsr2egfs3r34x9674mcxc7rw7467xn2,5.852644
cosmos1gjjs7xx76k4ugqhf6cdr2wzh55mv5nk4l22ahd,9.407294
cosmos1dvapfspdpztl49j0t60xgk99tfy480dt2j34mv,99.94375
cosmos1s7ngm2mxm35ksas02f7qcfwx8dxxgyhpqfk79r,10000
cosmos1l7s5a7vp9j7welu48g8ply3eg8mce33cl0xlep,181.212688
cosmos15j0nzce6esgk2wh53wa00fjn94cx5wp7mq57rj,0.0975
cosmos13tdae2j27qn429p9v3kc7ukrceprgpldurnsfp,19.36503
cosmos1cfh3svey405hfrfalfu95asc6sn6anz5pzffuf,9.814861
cosmos1yq9lvrve4wr5rtrzger7e7dzxppqrxmgrzn3g6,11.248281
cosmos1lsa5mrxnd95nmjj6zp6nqa2a2qqrttsm53l543,404.909664
cosmos13ce5xmpm08c8e48hum4t08mtax59gtgx6psd6z,0.000001
cosmos13manrjvzjxgqzurtfrgvcxvtzl62kkn26fymp0,0.000001
cosmos14pt04w2w2ymt6m6vvna00fxa8kma569wgkdvqp,0.246389
cosmos1ca7vj3ps3pwsknh867awugjga7n0ugw30quepc,762.39
cosmos1aqnz63exkftuy9vw5aujr7zwxjxkrnk6smtef5,2.268048
cosmos19464l2rgxf4uaqf74dse3zrnqa3nxkca4ftlw6,2.860464
cosmos18r23qe0mm3myn3xfe39sf42a8dl6ww8n2wu0a7,0.071835
cosmos18vw8353g77srtlhfh2rw98hpwkt3qlezewsqau,11.953704
cosmos189mw95ju7jjnfkj6g6xzkf6v4am0ekku6ep3uv,18.22175
cosmos1wvt9j2vul6sx0uy9z6mm3h4jcu0tml9zkhm6tp,0.002
cosmos1ma95zwzkkwtk7c3f8em5qs36jt4j3v97ecp89m,24.798720000000003
cosmos126v4w2c22j2pg9gkaed7at3mctaha0uzg27xxv,29.435361
cosmos1s3j57d9lws58ryqzpyphza5pdrldngxcjnz7sy,0
cosmos1j5v5ktt2k5422rrsksuvtlsd79fw0w5duml7ue,4
cosmos122t972ct4z7qh2j89hzwjtjpvuvwrq35l4lxr7,4890
cosmos1slthlfql6888ktjwjdsdqk92my96vjuvjku86p,0.156784
cosmos1rspkpr6nxchq4k9q2t77996jmysg2zfh2chcty,0.004899
cosmos18xcvzl9fq0h4c87wx6kffrlmqshgh2zn02pw5s,137.237473
cosmos1v657cu5gtprfj9uw0565hwmthq7nk7pmwlwejc,692.799926
cosmos1zkmj2wk68d8uehr5tqra6pwngy54c3derjz2x2,16.597658
cosmos12w9w8ua44wwszdd7w6amhhptf3ur8ksmh3pshu,13.846338999999999
cosmos1rrf6au96cga0tk6ymwwvh4zc9th92p35ts9t5u,208.700521
